column,tau,dimension,uzal_cost
Lab1_G1_N1,19,10,1.0937608413352549
Lab1_G1_N1,25,10,1.0938500091627932
Lab1_G1_N1,28,10,1.0940206358980036
Lab1_G1_N1,80,9,1.094024458875455
Lab1_G1_N1,25,8,1.094102810062902
Lab1_G1_N1,82,5,1.094213527939603
Lab1_G1_N1,27,10,1.0943246988246476
Lab1_G1_N1,87,6,1.0944407481540142
Lab1_G1_N1,93,8,1.0944466390378755
Lab1_G1_N1,63,7,1.094516340946888
Lab1_G1_N1,67,8,1.0946186942401293
Lab1_G1_N1,8,7,1.094796479996234
Lab1_G1_N1,35,7,1.0948381578885744
Lab1_G1_N1,51,3,1.094964491677
Lab1_G1_N1,85,5,1.0949753650105518
Lab1_G1_N1,24,10,1.0952339262118564
Lab1_G1_N1,49,10,1.0953377603500203
Lab1_G1_N1,33,3,1.0954571116677507
Lab1_G1_N1,50,8,1.0955348350685767
Lab1_G1_N1,9,5,1.095651638134054
Lab1_G1_N1,69,9,1.0957550952589872
Lab1_G1_N1,72,10,1.0958149612120587
Lab1_G1_N1,8,10,1.0959113516783494
Lab1_G1_N1,29,11,1.0959975271673021
Lab1_G1_N1,16,11,1.096030851028153
Lab1_G1_N1,84,9,1.0960495870775517
Lab1_G1_N1,37,11,1.09609524833952
Lab1_G1_N1,51,6,1.0962129860165515
Lab1_G1_N1,50,5,1.0962478415763792
Lab1_G1_N1,13,11,1.0963169808891282
Lab1_G1_N1,52,9,1.096436304595884
Lab1_G1_N1,59,10,1.0964666126714437
Lab1_G1_N1,22,10,1.096602514758532
Lab1_G1_N1,53,3,1.096733308004657
Lab1_G1_N1,11,11,1.0967842368380878
Lab1_G1_N1,8,6,1.0968314343341896
Lab1_G1_N1,52,4,1.096833333619514
Lab1_G1_N1,83,10,1.096992738556871
Lab1_G1_N1,45,3,1.0972686291217641
Lab1_G1_N1,80,10,1.0973123532523419
Lab1_G1_N1,86,5,1.0973627627922597
Lab1_G1_N1,31,11,1.0974421882698222
Lab1_G1_N1,87,7,1.0975743387626649
Lab1_G1_N1,68,3,1.097820060347498
Lab1_G1_N1,42,10,1.097887895833221
Lab1_G1_N1,12,12,1.0978932646321644
Lab1_G1_N1,60,10,1.0980738266552812
Lab1_G1_N1,27,11,1.0983574955913347
Lab1_G1_N1,47,3,1.0984033985337334
Lab1_G1_N1,35,11,1.0984424832604864
Lab1_G1_N1,75,10,1.0985208189005335
Lab1_G1_N1,20,11,1.0986438776983898
Lab1_G1_N1,86,6,1.0986652124276584
Lab1_G1_N1,58,8,1.0987318946382323
Lab1_G1_N1,15,11,1.0987331773823439
Lab1_G1_N1,68,4,1.0988436574040612
Lab1_G1_N1,54,9,1.098930943905929
Lab1_G1_N1,46,11,1.0989528191076314
Lab1_G1_N1,83,6,1.099033021480141
Lab1_G1_N1,53,9,1.0990755220942174
Lab1_G1_N1,61,11,1.0992368032768438
Lab1_G1_N1,36,11,1.099279498755655
Lab1_G1_N1,54,8,1.0993600712630665
Lab1_G1_N1,24,11,1.099375556002703
Lab1_G1_N1,63,8,1.0995159275587492
Lab1_G1_N1,94,9,1.0995654287956795
Lab1_G1_N1,56,6,1.0996664353381165
Lab1_G1_N1,64,3,1.099711109298937
Lab1_G1_N1,8,8,1.0998065375031718
Lab1_G1_N1,45,8,1.099904713489065
Lab1_G1_N1,34,10,1.1000935885459555
Lab1_G1_N1,65,8,1.1002703142972508
Lab1_G1_N1,8,11,1.1005078925187752
Lab1_G1_N1,100,8,1.1005814408482169
Lab1_G1_N1,49,3,1.1007088975711
Lab1_G1_N1,83,9,1.1007499419192928
Lab1_G1_N1,50,7,1.1007631092621035
Lab1_G1_N1,85,7,1.1010272365815914
Lab1_G1_N1,90,10,1.1010441217831513
Lab1_G1_N1,88,10,1.1017403786549058
Lab1_G1_N1,78,10,1.1018532908177725
Lab1_G1_N1,18,11,1.1022025283588792
Lab1_G1_N1,77,10,1.1022370618077098
Lab1_G1_N1,8,12,1.1022811684790603
Lab1_G1_N1,79,10,1.1023426327746604
Lab1_G1_N1,18,3,1.1024768083035719
Lab1_G1_N1,57,7,1.1025367120382132
Lab1_G1_N1,52,5,1.1025960320203774
Lab1_G1_N1,13,4,1.1033651665118474
Lab1_G1_N1,17,11,1.103443350999709
Lab1_G1_N1,50,9,1.1035767187809449
Lab1_G1_N1,9,11,1.103840190461193
Lab1_G1_N1,51,9,1.1038944292506012
Lab1_G1_N1,19,11,1.1041865434470322
Lab1_G1_N1,41,10,1.1041931260175764
Lab1_G1_N1,73,10,1.1044426385564086
Lab1_G1_N1,50,10,1.1048977048180828
Lab1_G1_N1,24,12,1.104973193890457
Lab1_G1_N1,38,11,1.1049802171568344
Lab1_G1_N1,59,9,1.1050306377948154
Lab1_G1_N1,10,5,1.1051166959351528
Lab1_G1_N1,11,4,1.1051355284793623
Lab1_G1_N1,82,10,1.105341713266539
Lab1_G1_N1,70,11,1.105561369725771
Lab1_G1_N1,21,11,1.105594822971457
Lab1_G1_N1,76,10,1.1056408306846484
Lab1_G1_N1,48,11,1.1057671152901134
Lab1_G1_N1,46,3,1.1059807150507572
Lab1_G1_N1,69,10,1.1059925140843345
Lab1_G1_N1,96,9,1.1061105783238483
Lab1_G1_N1,23,11,1.1062750980545393
Lab1_G1_N1,97,9,1.1062772687731257
Lab1_G1_N1,15,3,1.1064435868437648
Lab1_G1_N1,32,11,1.106553371319946
Lab1_G1_N1,83,5,1.1065983565928044
Lab1_G1_N1,93,9,1.1066138877933358
Lab1_G1_N1,43,9,1.1066964297209723
Lab1_G1_N1,91,11,1.1068125390949675
Lab1_G1_N1,44,9,1.1070593078371072
Lab1_G1_N1,55,8,1.1070917007514396
Lab1_G1_N1,67,10,1.107276787964303
Lab1_G1_N1,13,12,1.1073442323406555
Lab1_G1_N1,29,12,1.1074628481801942
Lab1_G1_N1,62,11,1.1075489903914177
Lab1_G1_N1,30,3,1.1076626297768501
Lab1_G1_N1,10,12,1.1078868480263926
Lab1_G1_N1,63,9,1.1079706487863124
Lab1_G1_N1,92,9,1.1080111443734149
Lab1_G1_N1,26,11,1.1081705088927167
Lab1_G1_N1,28,11,1.1082676624146859
Lab1_G1_N1,66,10,1.108432333608302
Lab1_G1_N1,12,4,1.1084490808821537
Lab1_G1_N1,70,3,1.1085392379042578
Lab1_G1_N1,75,11,1.1085732700966537
Lab1_G1_N1,40,11,1.1085901817025603
Lab1_G1_N1,89,10,1.1086514605368165
Lab1_G1_N1,7,9,1.1087133616062514
Lab1_G1_N1,45,10,1.1087162115091986
Lab1_G1_N1,52,10,1.1089892997618005
Lab1_G1_N1,73,11,1.109224364834738
Lab1_G1_N1,20,12,1.1092724028441565
Lab1_G1_N1,35,12,1.1093631389467962
Lab1_G1_N1,18,12,1.1093754880402202
Lab1_G1_N1,78,11,1.109504116944296
Lab1_G1_N1,74,11,1.109608502778267
Lab1_G1_N1,33,10,1.1096877759066317
Lab1_G1_N1,97,10,1.1097716292278554
Lab1_G1_N1,68,11,1.1097924800097627
Lab1_G1_N1,49,11,1.1098183475522692
Lab1_G1_N1,14,12,1.1099262540555237
Lab1_G1_N1,14,11,1.1100674467541989
Lab1_G1_N1,30,12,1.1100949532431312
Lab1_G1_N1,81,11,1.1102706814983252
Lab1_G1_N1,39,12,1.1104486274519687
Lab1_G1_N1,27,12,1.110530623992922
Lab1_G1_N1,51,7,1.1105384673282424
Lab1_G1_N1,56,8,1.1106838456779236
Lab1_G1_N1,25,11,1.1107123087378912
Lab1_G1_N1,72,11,1.1107135938385562
Lab1_G1_N1,41,11,1.1110568170075041
Lab1_G1_N1,50,3,1.1111851334819354
Lab1_G1_N1,22,11,1.111441326525418
Lab1_G1_N1,63,10,1.111467930638845
Lab1_G1_N1,7,11,1.1116324989087003
Lab1_G1_N1,34,11,1.1118152410738789
Lab1_G1_N1,56,7,1.1118443425830078
Lab1_G1_N1,12,3,1.1122698902792034
Lab1_G1_N1,51,10,1.1123147952648664
Lab1_G1_N1,7,10,1.1123321776620654
Lab1_G1_N1,93,11,1.1123375947816265
Lab1_G1_N1,47,11,1.1123656023981952
Lab1_G1_N1,53,10,1.1123835563479834
Lab1_G1_N1,71,12,1.1127519159523442
Lab1_G1_N1,90,11,1.112754138996961
Lab1_G1_N1,92,10,1.112786449752656
Lab1_G1_N1,58,9,1.1128103327988474
Lab1_G1_N1,98,9,1.1129926658335907
Lab1_G1_N1,31,12,1.113043137851692
Lab1_G1_N1,21,12,1.113146661610319
Lab1_G1_N1,45,11,1.113172939883846
Lab1_G1_N1,66,11,1.1132127395543086
Lab1_G1_N1,37,12,1.1134753641429669
Lab1_G1_N1,50,4,1.1139697374824757
Lab1_G1_N1,28,12,1.114108134628582
Lab1_G1_N1,45,9,1.1144926463254912
Lab1_G1_N1,15,12,1.1149110020474147
Lab1_G1_N1,17,12,1.1151138607036826
Lab1_G1_N1,67,11,1.1152227605666054
Lab1_G1_N1,32,12,1.1154870703885327
Lab1_G1_N1,25,12,1.1155869993863272
Lab1_G1_N1,85,8,1.115762053892036
Lab1_G1_N1,82,11,1.1158281298091421
Lab1_G1_N1,16,12,1.1160357509210626
Lab1_G1_N1,99,9,1.116110446350052
Lab1_G1_N1,60,11,1.116175452784501
Lab1_G1_N1,19,12,1.1162270341675193
Lab1_G1_N1,48,12,1.1162752505387301
Lab1_G1_N1,54,10,1.1164183365573304
Lab1_G1_N1,9,12,1.1164367270825786
Lab1_G1_N1,58,10,1.116460969499048
Lab1_G1_N1,13,3,1.117016999941133
Lab1_G1_N1,40,12,1.117097245892939
Lab1_G1_N1,44,10,1.1172777016007718
Lab1_G1_N1,69,11,1.1172871496067613
Lab1_G1_N1,95,9,1.1173491702915523
Lab1_G1_N1,82,6,1.1174422347871724
Lab1_G1_N1,57,9,1.117492094749241
Lab1_G1_N1,11,12,1.1177355070303496
Lab1_G1_N1,46,12,1.1179355650895821
Lab1_G1_N1,36,12,1.1183476262464296
Lab1_G1_N1,59,11,1.1185736720583974
Lab1_G1_N1,80,11,1.1186801627209704
Lab1_G1_N1,77,11,1.118786956910329
Lab1_G1_N1,53,11,1.1188088452898837
Lab1_G1_N1,23,12,1.1188598905306397
Lab1_G1_N1,62,12,1.1192987745483038
Lab1_G1_N1,61,12,1.1193616874890269
Lab1_G1_N1,38,12,1.120104208394237
Lab1_G1_N1,49,12,1.120193851054857
Lab1_G1_N1,87,8,1.1203716596534983
Lab1_G1_N1,42,11,1.1204303733746712
Lab1_G1_N1,10,3,1.120548088748529
Lab1_G1_N1,43,10,1.120552998249807
Lab1_G1_N1,95,10,1.1205578877891818
Lab1_G1_N1,52,11,1.1205714914582836
Lab1_G1_N1,7,12,1.1207470675921685
Lab1_G1_N1,26,12,1.1210977704377014
Lab1_G1_N1,94,10,1.1211652806483836
Lab1_G1_N1,44,11,1.1212807199077275
Lab1_G1_N1,92,12,1.1213661760927796
Lab1_G1_N1,84,7,1.1213940309638364
Lab1_G1_N1,7,8,1.121450405603266
Lab1_G1_N1,85,9,1.1214873553331004
Lab1_G1_N1,50,11,1.1217889208201857
Lab1_G1_N1,34,12,1.1218401763152328
Lab1_G1_N1,72,12,1.1219361511488106
Lab1_G1_N1,79,11,1.1221503959536077
Lab1_G1_N1,55,9,1.122313426706345
Lab1_G1_N1,88,11,1.122433938176779
Lab1_G1_N1,57,8,1.1225354260204101
Lab1_G1_N1,85,10,1.122907955321859
Lab1_G1_N1,68,12,1.1230695221918081
Lab1_G1_N1,94,11,1.1233838485778807
Lab1_G1_N1,86,7,1.123663832976806
Lab1_G1_N1,76,11,1.123689306488947
Lab1_G1_N1,89,11,1.123988090636604
Lab1_G1_N1,10,4,1.1240587317451556
Lab1_G1_N1,84,10,1.1243645323351166
Lab1_G1_N1,60,12,1.124419442131455
Lab1_G1_N1,22,12,1.1249542334734914
Lab1_G1_N1,65,10,1.1251198119003931
Lab1_G1_N1,63,11,1.1251258688513652
Lab1_G1_N1,6,11,1.125493636506803
Lab1_G1_N1,92,11,1.1255890185745108
Lab1_G1_N1,81,12,1.1256231654930215
Lab1_G1_N1,42,12,1.1258919384122918
Lab1_G1_N1,64,8,1.1259482669728222
Lab1_G1_N1,55,10,1.1260130631965986
Lab1_G1_N1,100,10,1.1262909345461314
Lab1_G1_N1,69,12,1.1265871459389245
Lab1_G1_N1,31,3,1.1267373838134151
Lab1_G1_N1,65,9,1.1272719276603964
Lab1_G1_N1,83,11,1.127438115868787
Lab1_G1_N1,6,12,1.127439257580277
Lab1_G1_N1,33,11,1.1276135132862042
Lab1_G1_N1,54,11,1.1277922365314934
Lab1_G1_N1,95,11,1.1279617589304118
Lab1_G1_N1,47,12,1.1280843377711494
Lab1_G1_N1,91,12,1.1282767446158664
Lab1_G1_N1,70,12,1.1285468563267695
Lab1_G1_N1,52,12,1.129335380005616
Lab1_G1_N1,33,12,1.12954517653815
Lab1_G1_N1,63,12,1.129551293485569
Lab1_G1_N1,53,12,1.129626037369785
Lab1_G1_N1,56,9,1.1297568741455688
Lab1_G1_N1,99,10,1.1300244107093642
Lab1_G1_N1,75,12,1.1308083783990697
Lab1_G1_N1,78,12,1.1310528472282957
Lab1_G1_N1,8,5,1.1316248744787625
Lab1_G1_N1,6,10,1.132031213619239
Lab1_G1_N1,90,12,1.1323292621400847
Lab1_G1_N1,83,12,1.1323415907998478
Lab1_G1_N1,66,12,1.13240892035671
Lab1_G1_N1,98,10,1.1327251232813123
Lab1_G1_N1,9,4,1.1330683790306917
Lab1_G1_N1,43,11,1.1331429573764293
Lab1_G1_N1,73,12,1.1332262138710967
Lab1_G1_N1,9,3,1.1333694971362605
Lab1_G1_N1,41,12,1.1334951454558264
Lab1_G1_N1,45,12,1.1336424279836477
Lab1_G1_N1,74,12,1.133776929915597
Lab1_G1_N1,93,10,1.1338836110906283
Lab1_G1_N1,100,9,1.1339286620659148
Lab1_G1_N1,58,11,1.1339760308101687
Lab1_G1_N1,97,11,1.1344396931520582
Lab1_G1_N1,6,9,1.134498865946903
Lab1_G1_N1,59,12,1.1349488975758995
Lab1_G1_N1,96,11,1.135284358069973
Lab1_G1_N1,67,12,1.1353105067728406
Lab1_G1_N1,80,12,1.135709466530262
Lab1_G1_N1,44,12,1.1361583867384595
Lab1_G1_N1,86,8,1.136172175310724
Lab1_G1_N1,94,12,1.1364511855182902
Lab1_G1_N1,87,11,1.1364674391967862
Lab1_G1_N1,84,11,1.1367423371539194
Lab1_G1_N1,56,10,1.1378433824079637
Lab1_G1_N1,51,11,1.1379828416786277
Lab1_G1_N1,11,3,1.138546375915518
Lab1_G1_N1,50,12,1.1387950731191891
Lab1_G1_N1,87,9,1.138973090958733
Lab1_G1_N1,76,12,1.1391361084556755
Lab1_G1_N1,57,10,1.1395164202325756
Lab1_G1_N1,82,12,1.1395292209685024
Lab1_G1_N1,96,10,1.1395681721958337
Lab1_G1_N1,54,12,1.1400378637963764
Lab1_G1_N1,89,12,1.140440677050098
Lab1_G1_N1,43,12,1.1404989652150679
Lab1_G1_N1,98,11,1.1407969696506777
Lab1_G1_N1,77,12,1.1410214496813647
Lab1_G1_N1,6,8,1.1410683470392218
Lab1_G1_N1,7,7,1.1411136665655557
Lab1_G1_N1,79,12,1.1420327324380095
Lab1_G1_N1,93,12,1.1425940442117741
Lab1_G1_N1,64,9,1.1427866868746863
Lab1_G1_N1,55,11,1.143344450061381
Lab1_G1_N1,88,12,1.143442134150814
Lab1_G1_N1,95,12,1.1435267566793683
Lab1_G1_N1,100,11,1.144225585371186
Lab1_G1_N1,87,10,1.1455000000869764
Lab1_G1_N1,97,12,1.145943294001576
Lab1_G1_N1,65,11,1.1462953550434412
Lab1_G1_N1,55,12,1.1466150258745027
Lab1_G1_N1,84,12,1.147074478989927
Lab1_G1_N1,86,9,1.1473837928424924
Lab1_G1_N1,99,11,1.1474400565007958
Lab1_G1_N1,56,12,1.1476505168969537
Lab1_G1_N1,6,7,1.1482642521696211
Lab1_G1_N1,85,11,1.1490400289822251
Lab1_G1_N1,98,12,1.1505599568875882
Lab1_G1_N1,87,12,1.1507831228448409
Lab1_G1_N1,99,12,1.152311170166346
Lab1_G1_N1,56,11,1.153228506674504
Lab1_G1_N1,86,10,1.1532723597149237
Lab1_G1_N1,8,4,1.1546872584746828
Lab1_G1_N1,7,6,1.1554957788558056
Lab1_G1_N1,96,12,1.1561357657564628
Lab1_G1_N1,51,12,1.1562460372987644
Lab1_G1_N1,58,12,1.1562603336945558
Lab1_G1_N1,57,11,1.1570640320631986
Lab1_G1_N1,8,3,1.1573645963167822
Lab1_G1_N1,85,12,1.1577794627570688
Lab1_G1_N1,5,11,1.1591614714437597
Lab1_G1_N1,7,4,1.1600424582471525
Lab1_G1_N1,100,12,1.1600798847198406
Lab1_G1_N1,5,12,1.1602765236626726
Lab1_G1_N1,65,12,1.1632720619055599
Lab1_G1_N1,64,10,1.1656780103691287
Lab1_G1_N1,86,12,1.1691062058426092
Lab1_G1_N1,6,3,1.1709393007557665
Lab1_G1_N1,7,3,1.171067492073087
Lab1_G1_N1,6,6,1.1710994294830248
Lab1_G1_N1,5,10,1.1712210840197659
Lab1_G1_N1,86,11,1.1720031269404523
Lab1_G1_N1,57,12,1.1745380978809798
Lab1_G1_N1,64,11,1.1756625550150923
Lab1_G1_N1,4,3,1.1760778900530584
Lab1_G1_N1,7,5,1.1765341562984284
Lab1_G1_N1,6,5,1.1774225648729415
Lab1_G1_N1,5,3,1.1867918295277244
Lab1_G1_N1,6,4,1.1873678026468761
Lab1_G1_N1,5,9,1.1927079544983128
Lab1_G1_N1,64,12,1.1967182358535229
Lab1_G1_N1,4,12,1.1998250835495823
Lab1_G1_N1,5,8,1.2030383493234136
Lab1_G1_N1,5,5,1.2067117735632304
Lab1_G1_N1,4,11,1.20726690013684
Lab1_G1_N1,5,4,1.213477548249335
Lab1_G1_N1,5,7,1.2153065636948586
Lab1_G1_N1,5,6,1.22259907286247
Lab1_G1_N1,4,10,1.2278428354506703
Lab1_G1_N1,4,4,1.2282488980486437
Lab1_G1_N1,2,3,1.2288242306143256
Lab1_G1_N1,4,9,1.2350776915258503
Lab1_G1_N1,3,3,1.241440781837002
Lab1_G1_N1,4,5,1.2504748502417542
Lab1_G1_N1,3,4,1.2527019090730207
Lab1_G1_N1,4,8,1.2577570489249417
Lab1_G1_N1,4,6,1.2618075892148775
Lab1_G1_N1,4,7,1.2684155619561053
Lab1_G1_N1,3,12,1.2819632028799859
Lab1_G1_N1,1,3,1.287352916477388
Lab1_G1_N1,3,11,1.288193199426911
Lab1_G1_N1,3,10,1.2897512619599643
Lab1_G1_N1,3,7,1.299611859932183
Lab1_G1_N1,2,4,1.2998940631439335
Lab1_G1_N1,3,5,1.3055913314457268
Lab1_G1_N1,3,9,1.3100496888351854
Lab1_G1_N1,3,8,1.3144823124497165
Lab1_G1_N1,3,6,1.3173226386848484
Lab1_G1_N1,2,5,1.3323835071269936
Lab1_G1_N1,1,4,1.3428592684268597
Lab1_G1_N1,2,6,1.3486613467321285
Lab1_G1_N1,2,7,1.3503770505290633
Lab1_G1_N1,1,5,1.351133307569337
Lab1_G1_N1,2,8,1.3673453362019339
Lab1_G1_N1,2,9,1.3757885093205662
Lab1_G1_N1,2,10,1.3806785340694376
Lab1_G1_N1,2,11,1.3859798017243585
Lab1_G1_N1,1,6,1.3894415008877183
Lab1_G1_N1,2,12,1.3923163290176628
Lab1_G1_N1,1,7,1.4216609102605704
Lab1_G1_N1,1,9,1.460570852469501
Lab1_G1_N1,1,10,1.470172768183282
Lab1_G1_N1,1,8,1.4714802560432096
Lab1_G1_N1,1,12,1.4824758120624246
Lab1_G1_N1,1,11,1.4881009194856558
Lab1_G1_N2,68,5,1.004098206835409
Lab1_G1_N2,69,5,1.013759635502716
Lab1_G1_N2,74,5,1.0167293043207604
Lab1_G1_N2,71,5,1.018578067352337
Lab1_G1_N2,67,5,1.020347695885487
Lab1_G1_N2,13,6,1.0225156058430442
Lab1_G1_N2,74,6,1.0246454075737612
Lab1_G1_N2,70,5,1.0249783569041317
Lab1_G1_N2,91,4,1.0259173472189878
Lab1_G1_N2,72,5,1.0259841731480217
Lab1_G1_N2,92,5,1.0265012099188429
Lab1_G1_N2,76,5,1.027720794966304
Lab1_G1_N2,75,5,1.027811280588675
Lab1_G1_N2,18,5,1.0289478544543649
Lab1_G1_N2,32,5,1.0295354419664262
Lab1_G1_N2,16,6,1.0298518479986423
Lab1_G1_N2,71,6,1.0302462864106428
Lab1_G1_N2,12,7,1.030968659028067
Lab1_G1_N2,72,6,1.031338115156755
Lab1_G1_N2,13,7,1.0315190773526164
Lab1_G1_N2,19,6,1.031536878842758
Lab1_G1_N2,47,6,1.031650439533853
Lab1_G1_N2,70,6,1.031823495692538
Lab1_G1_N2,29,5,1.0331460040176266
Lab1_G1_N2,15,6,1.0335978003331803
Lab1_G1_N2,16,5,1.0336895659377874
Lab1_G1_N2,37,5,1.033794417692563
Lab1_G1_N2,97,4,1.0340408055204875
Lab1_G1_N2,23,4,1.0340897962463778
Lab1_G1_N2,68,6,1.0341373211434792
Lab1_G1_N2,22,5,1.034205600221468
Lab1_G1_N2,19,5,1.0350235387495403
Lab1_G1_N2,96,4,1.0351984633396492
Lab1_G1_N2,74,7,1.0354079974383386
Lab1_G1_N2,14,6,1.035475915335837
Lab1_G1_N2,29,6,1.0355860089824145
Lab1_G1_N2,91,5,1.0361448794833603
Lab1_G1_N2,71,7,1.0362564250858601
Lab1_G1_N2,47,7,1.0365008921596264
Lab1_G1_N2,12,6,1.0365369082513847
Lab1_G1_N2,37,6,1.0370023703797122
Lab1_G1_N2,39,7,1.0375190505090848
Lab1_G1_N2,17,5,1.037988078613707
Lab1_G1_N2,23,7,1.0380484481445564
Lab1_G1_N2,74,4,1.038347704525998
Lab1_G1_N2,89,4,1.0384582052894875
Lab1_G1_N2,16,7,1.0387373401000646
Lab1_G1_N2,22,6,1.0388292977337905
Lab1_G1_N2,30,6,1.0389758531677815
Lab1_G1_N2,29,7,1.0390478888690966
Lab1_G1_N2,98,4,1.0391719063431442
Lab1_G1_N2,39,5,1.039556024928311
Lab1_G1_N2,39,6,1.0397878486761212
Lab1_G1_N2,65,5,1.0399366060218946
Lab1_G1_N2,94,4,1.040013678493238
Lab1_G1_N2,11,7,1.040126704411814
Lab1_G1_N2,90,4,1.0403283848381963
Lab1_G1_N2,12,8,1.0403591084160153
Lab1_G1_N2,76,4,1.0406722327967282
Lab1_G1_N2,66,5,1.0407268204449693
Lab1_G1_N2,46,7,1.0409273655389342
Lab1_G1_N2,72,7,1.0420456670110336
Lab1_G1_N2,24,7,1.0429951880248203
Lab1_G1_N2,64,5,1.0430123415053558
Lab1_G1_N2,60,7,1.0430218816786523
Lab1_G1_N2,69,6,1.0430353790342566
Lab1_G1_N2,33,4,1.0431177771060092
Lab1_G1_N2,13,8,1.043319713489519
Lab1_G1_N2,98,5,1.0435093132362911
Lab1_G1_N2,38,7,1.0437078960884292
Lab1_G1_N2,48,6,1.0437237472605132
Lab1_G1_N2,38,6,1.0438847153226978
Lab1_G1_N2,40,5,1.0438971750375214
Lab1_G1_N2,98,6,1.043909826442705
Lab1_G1_N2,30,5,1.0443361657961685
Lab1_G1_N2,23,5,1.0444645626351108
Lab1_G1_N2,21,5,1.0447804895501582
Lab1_G1_N2,18,6,1.0448906425568154
Lab1_G1_N2,46,6,1.0448963092265575
Lab1_G1_N2,37,7,1.0449801863652546
Lab1_G1_N2,48,7,1.045093850435264
Lab1_G1_N2,14,7,1.0453944744557042
Lab1_G1_N2,39,8,1.0454212947173116
Lab1_G1_N2,73,6,1.045472723136266
Lab1_G1_N2,26,5,1.0455792848010776
Lab1_G1_N2,20,5,1.0456166711538177
Lab1_G1_N2,36,6,1.0457629456898023
Lab1_G1_N2,30,7,1.0458796998812876
Lab1_G1_N2,73,5,1.0459116877682055
Lab1_G1_N2,34,4,1.0460237081531039
Lab1_G1_N2,32,4,1.046232810530538
Lab1_G1_N2,95,4,1.0464768438676617
Lab1_G1_N2,29,8,1.0466337509934827
Lab1_G1_N2,91,6,1.04667865035298
Lab1_G1_N2,23,8,1.0468694801252063
Lab1_G1_N2,11,6,1.0469455082726515
Lab1_G1_N2,75,6,1.0472590635989192
Lab1_G1_N2,41,6,1.0473634825001283
Lab1_G1_N2,99,6,1.0475828956860813
Lab1_G1_N2,17,6,1.0476804167829545
Lab1_G1_N2,31,6,1.0478417699928129
Lab1_G1_N2,40,6,1.048139430737234
Lab1_G1_N2,67,6,1.0483765991489082
Lab1_G1_N2,93,5,1.048511998562145
Lab1_G1_N2,34,6,1.048542905253365
Lab1_G1_N2,18,7,1.048570272641354
Lab1_G1_N2,33,6,1.0486534287488516
Lab1_G1_N2,38,5,1.0488340016056978
Lab1_G1_N2,11,8,1.0490191000541695
Lab1_G1_N2,94,5,1.04915065136006
Lab1_G1_N2,15,7,1.0493103320051478
Lab1_G1_N2,70,7,1.049425025590618
Lab1_G1_N2,66,6,1.0498338950721702
Lab1_G1_N2,64,6,1.0499717303301723
Lab1_G1_N2,12,9,1.0502919690484012
Lab1_G1_N2,89,5,1.050631514084786
Lab1_G1_N2,17,7,1.0507039789404888
Lab1_G1_N2,31,5,1.0507465457828822
Lab1_G1_N2,50,7,1.0510521005278253
Lab1_G1_N2,15,5,1.0513844939196204
Lab1_G1_N2,97,6,1.051441070271808
Lab1_G1_N2,13,9,1.0514754387348575
Lab1_G1_N2,28,7,1.0516947484559924
Lab1_G1_N2,46,8,1.0517573894920662
Lab1_G1_N2,50,6,1.0518175614756586
Lab1_G1_N2,25,5,1.0521932151043911
Lab1_G1_N2,18,4,1.0522095689855968
Lab1_G1_N2,21,4,1.0523011625300334
Lab1_G1_N2,42,6,1.0523250019189268
Lab1_G1_N2,19,7,1.0525649317961094
Lab1_G1_N2,28,6,1.0526689743095416
Lab1_G1_N2,36,7,1.0528604318663086
Lab1_G1_N2,93,4,1.0528836069798422
Lab1_G1_N2,47,8,1.0529101716446554
Lab1_G1_N2,45,5,1.0530430275112064
Lab1_G1_N2,20,6,1.053044365302038
Lab1_G1_N2,33,5,1.053138174299933
Lab1_G1_N2,38,8,1.0531675885343104
Lab1_G1_N2,63,5,1.0531923537193062
Lab1_G1_N2,40,7,1.0532494898194142
Lab1_G1_N2,49,7,1.0534159423215532
Lab1_G1_N2,60,5,1.0534704354443076
Lab1_G1_N2,27,5,1.0534885588696645
Lab1_G1_N2,10,7,1.0536987474907475
Lab1_G1_N2,10,8,1.0541163462588103
Lab1_G1_N2,99,5,1.0542961834760585
Lab1_G1_N2,78,5,1.0543106179089492
Lab1_G1_N2,23,6,1.054348318761274
Lab1_G1_N2,72,4,1.0544137408698584
Lab1_G1_N2,25,4,1.0548140247197642
Lab1_G1_N2,47,5,1.054970833204665
Lab1_G1_N2,71,4,1.0553443269171574
Lab1_G1_N2,39,4,1.0554172138751274
Lab1_G1_N2,92,4,1.055519611690083
Lab1_G1_N2,14,8,1.0555365241871417
Lab1_G1_N2,18,8,1.0558445939867642
Lab1_G1_N2,20,4,1.0560051000600046
Lab1_G1_N2,59,6,1.0562641701867495
Lab1_G1_N2,49,6,1.0571182067970817
Lab1_G1_N2,62,5,1.057219096694949
Lab1_G1_N2,45,6,1.0573100453792705
Lab1_G1_N2,25,8,1.0574307775468728
Lab1_G1_N2,16,8,1.057556665263787
Lab1_G1_N2,66,7,1.0576292795476179
Lab1_G1_N2,71,8,1.0576722964830674
Lab1_G1_N2,41,7,1.0578393707385236
Lab1_G1_N2,28,8,1.0579726226586068
Lab1_G1_N2,89,6,1.0580237864466573
Lab1_G1_N2,76,6,1.0582149965922218
Lab1_G1_N2,65,6,1.058252955225491
Lab1_G1_N2,61,7,1.058292725114613
Lab1_G1_N2,92,6,1.0583344792622007
