TS,Lab1_G1_N3,Lab1_G2_Fн9,Lab1_G2_Fc3,Lab1_G3_Турбина_ГГ,Lab1_G1_N1,Lab1_G1_N2,Lab1_G2_3F2,Lab1_G1_T4ср,Lab1_G3_T606,Lab1_Qtg,Lab1_G1_T607,Lab1_G2_2F2,Lab1_G2_VoГГ,Lab1_G3_T600,Lab1_G4_N1пр,Lab1_Ttg,Lab1_PposleNag,Lab1_TposleNag,Lab1_dev,Lab1_G3_Pc2,Lab1_G3_Коксование,Lab1_TC_Ptgdg,Lab1_dPmg,Lab1_Hpol,Lab1_TdoNag,Lab1_G1_T1,Lab1_G1_T600,Lab1_G1_T638,Lab1_G4_delta_T4PR,Lab1_G4_delta_T4,Lab1_TC_Tm
2022-12-03 14:03:59.999999+00:00,5006,0.1,0.13,0.0,8626,11351,0.5,641.3,-0.018716612999999997,4551,36.2,0.51,9.530000000000001,-0.015963605,9215.78,26.2,68.61999999999999,46.3,0.32999999999999996,-0.049755354999999994,0.0,28.18,3.18,0.814,20.6,-20.9,66.2,78.7,11.434000000000001,-3.0959999999999996,82.2
2022-12-03 14:05:00+00:00,5002,0.13,0.2,0.0,8627,11352,0.51,641.6,-0.006113859,4549,36.2,0.52,9.44,-0.015699744,9216.379999999996,26.1,68.63,46.3,0.327,-0.048932952,0.0,28.2,3.17,0.814,20.6,-20.7,66.2,78.7,11.268,-3.169,82.2
2022-12-03 14:06:00+00:00,5003,0.12000000000000001,0.14,0.0,8624,11350,0.48000000000000004,641.5,-0.006012802999999999,4553,36.2,0.55,9.6,-0.015440243999999999,9215.9,26.1,68.63,46.3,0.328,0.050222964999999994,0.0,28.21,3.18,0.814,20.6,-20.8,66.2,78.7,11.354000000000003,-2.9979999999999998,82.2
2022-12-03 14:07:00+00:00,4998,0.15000000000000002,0.14,0.0,8628,11351,0.47000000000000003,641.4,-0.042793584000000016,4552,36.30000000000001,0.47000000000000003,10.53,-0.015185034,9216.27,26.1,68.61,46.3,0.328,-0.04895427499999999,0.0,28.2,3.17,0.815,20.6,-20.8,66.2,78.7,11.313000000000002,-3.008,82.2
2022-12-03 14:08:00+00:00,5005,0.12000000000000001,0.13,0.0,8627,11353,0.54,641.6,-0.017499475,4551,36.2,0.49,9.19,-0.0026406529999999998,9216.57,26.1,68.61999999999999,46.3,0.328,0.050201994,0.0,28.2,3.18,0.811,20.6,-20.6,66.3,78.7,11.296000000000001,-2.9959999999999996,82.2
2022-12-03 14:09:00+00:00,5000,0.09,0.12000000000000001,0.0,8627,11352,0.46,642.2,-0.017210227,4548,36.30000000000001,0.53,8.89,-0.014890393999999998,9216.219999999998,26.1,68.61999999999999,46.3,0.324,0.04937220900000001,0.0,28.22,3.18,0.815,20.6,-20.9,66.2,78.7,11.391,-3.027,82.2
2022-12-03 14:10:00+00:00,5003,0.17,0.16,0.0,8625,11349,0.53,641.2,-0.004632372,4552,36.30000000000001,0.55,8.8,-0.014644271999999998,9216.92,26.1,68.61,46.3,0.33099999999999996,0.04855613999999999,0.0,28.21,3.17,0.815,20.6,-20.8,66.2,78.7,11.335000000000003,-3.049,82.2
2022-12-03 14:10:59.999999+00:00,4995,0.11,0.21000000000000002,0.0,8623,11342,0.44,640.6,-0.016849193,4546,36.2,0.54,8.01,-0.014402217999999998,9216.94,26.1,68.63,46.3,0.329,0.047753559,0.0,28.21,3.17,0.811,20.6,-21.0,66.2,78.7,11.42,-3.067,82.2
2022-12-03 14:11:59.999998+00:00,4995,0.11,0.21000000000000002,0.0,8623,11342,0.44,640.6,-0.016570692999999997,4546,36.2,0.54,8.01,-0.014164164999999998,9216.94,26.1,68.63,46.3,0.329,0.046964243999999995,0.0,28.21,3.17,0.811,20.6,-21.0,66.2,78.7,11.42,-3.067,82.2
2022-12-03 14:12:59.999999+00:00,4997,0.09,0.14,0.0,8620,11345,0.52,640.1,-0.040883575,4551,36.30000000000001,0.5,9.67,-0.026223435,9216.34,26.1,68.63,46.3,0.328,0.04618797599999999,0.0,28.21,3.17,0.816,20.6,-21.3,66.1,78.7,10.542,-3.297,82.2
2022-12-03 14:13:59.999999+00:00,4997,0.09,0.14,0.0,8620,11345,0.52,640.1,-0.040207812999999995,4551,36.30000000000001,0.5,9.67,-0.025789989,9216.34,26.1,68.63,46.3,0.328,0.045424537999999993,0.0,28.21,3.17,0.816,20.6,-21.3,66.1,78.7,10.542,-3.297,82.2
2022-12-03 14:14:59.999999+00:00,4997,0.12000000000000001,0.12000000000000001,0.0,8620,11345,0.44,640.1,-0.051836609,4551,36.2,0.53,8.700000000000001,-0.025363708999999998,9217.469999999996,26.1,68.63,46.3,0.328,0.044673719,0.0,28.21,3.17,0.815,20.6,-21.3,66.1,78.7,11.48,-3.44,82.2
2022-12-03 14:16:00+00:00,5004,0.12000000000000001,0.12000000000000001,0.0,8615,11343,0.44,640.2,-0.05097980599999999,4556,36.2,0.53,8.700000000000001,-0.024944473999999994,9217.469999999996,26.1,68.61,46.3,0.32999999999999996,0.04393531099999999,0.0,28.24,3.17,0.815,20.6,-21.3,66.1,78.7,11.48,-3.44,82.2
2022-12-03 14:16:59.999999+00:00,4996,0.08,0.08,0.0,8622,11346,0.44,640.6,-0.03784377600000001,4557,36.2,0.5,8.8,-0.024532168,9218.29,26.1,68.61999999999999,46.3,0.32999999999999996,0.04320910699999998,0.0,28.2,3.17,0.814,20.5,-21.1,66.1,78.6,11.434000000000001,-3.461,82.1
2022-12-03 14:17:59.999999+00:00,4996,0.08,0.08,0.0,8622,11346,0.44,640.6,-0.037218259,4557,36.2,0.5,8.8,-0.024126677999999995,9218.29,26.1,68.61999999999999,46.3,0.32999999999999996,0.042494907,0.0,28.2,3.17,0.814,20.5,-21.1,66.1,78.6,11.434000000000001,-3.461,82.1
2022-12-03 14:19:00+00:00,5003,0.12000000000000001,0.14,0.0,8624,11345,0.49,640.9,-0.04889647,4551,36.2,0.46,8.41,-0.023727889999999995,9219.629999999997,26.1,68.61999999999999,46.3,0.33299999999999996,0.041792512000000004,0.0,28.21,3.17,0.814,20.5,-21.0,66.1,78.6,10.99,-3.505,82.1
2022-12-03 14:19:59.999999+00:00,5000,0.1,0.17,0.0,8627,11349,0.5,640.8,-0.023501486999999998,4552,36.2,0.51,8.92,-0.023335692999999998,9219.18,26.1,68.61999999999999,46.3,0.328,0.041101725999999984,0.0,28.2,3.18,0.815,20.6,-20.9,66.1,78.6,10.813000000000002,-3.562,82.1
2022-12-03 14:20:59.999999+00:00,5006,0.14,0.14,0.0,8625,11348,0.47000000000000003,640.8,-0.02311303199999999,4552,36.2,0.54,8.460000000000003,-0.010656591,9218.879999999996,26.1,68.61,46.3,0.32999999999999996,0.04042235899999999,0.0,28.2,3.17,0.815,20.6,-20.9,66.2,78.7,10.942,-3.3509999999999995,82.1
2022-12-03 14:21:59.999999+00:00,5004,0.14,0.12000000000000001,0.0,8632,11355,0.53,641.8,-0.022730999,4550,36.2,0.48000000000000004,8.65,-0.022773838000000005,9219.48,26.1,68.61,46.3,0.327,0.03975422099999999,0.0,28.18,3.18,0.814,20.6,-20.6,66.1,78.7,10.957000000000003,-3.3099999999999996,82.1
2022-12-03 14:22:59.999999+00:00,5003,0.1,0.11,0.0,8634,11356,0.49,642.2,0.002231497,4552,36.2,0.6,9.6,-0.010104021999999999,9218.57,26.1,68.6,46.3,0.32999999999999996,0.039097126,0.0,28.2,3.18,0.815,20.6,-20.5,66.2,78.7,10.923,-2.9659999999999997,82.1
2022-12-03 14:23:59.999999+00:00,5003,0.1,0.11,0.0,8634,11356,0.49,642.2,0.0021946129999999998,4552,36.2,0.6,9.6,-0.009937013,9218.57,26.1,68.6,46.3,0.32999999999999996,0.038450893,0.0,28.2,3.18,0.815,20.6,-20.5,66.2,78.7,10.923,-2.9659999999999997,82.1
2022-12-03 14:25:00+00:00,5001,0.11,0.13,0.0,8637,11357,0.53,642.2,0.002158338,4552,36.2,0.57,9.450000000000001,-0.009772765000000001,9219.349999999999,26.1,68.61,46.3,0.325,0.037815341,0.0,28.2,3.18,0.815,20.5,-20.5,66.2,78.7,10.88,-2.9109999999999996,82.1
2022-12-03 14:25:59.999999+00:00,5009,0.19,0.1,0.0,8631,11355,0.46,642.5,0.0021226629999999995,4552,36.2,0.51,8.99,-0.009611231999999999,9219.15,26.1,68.61,46.2,0.32999999999999996,0.037190294,0.0,28.21,3.18,0.814,20.6,-20.5,66.2,78.7,10.755000000000003,-3.0309999999999997,82.1
2022-12-03 14:26:59.999999+00:00,4992,0.16,0.13,0.0,8632,11353,0.45,641.8,0.014380965999999997,4553,36.2,0.52,8.950000000000001,-0.009452369,9219.62,26.1,68.6,46.3,0.32999999999999996,0.036575578000000004,0.0,28.2,3.17,0.811,20.6,-20.7,66.2,78.7,10.98,-2.8329999999999997,82.2
2022-12-03 14:28:00+00:00,4992,0.16,0.13,0.0,8632,11353,0.45,641.8,0.014143263999999996,4553,36.2,0.52,8.950000000000001,-0.009296131000000001,9219.62,26.1,68.6,46.3,0.32999999999999996,0.035971023,0.0,28.2,3.17,0.811,20.6,-20.7,66.2,78.7,10.98,-2.8329999999999997,82.2
2022-12-03 14:29:00+00:00,4998,0.14,0.16,0.0,8628,11348,0.56,640.8,0.013909491000000001,4552,36.2,0.56,8.360000000000001,0.003150912,9219.31,26.1,68.6,46.3,0.32999999999999996,0.035376461,0.0,28.2,3.18,0.815,20.6,-20.8,66.3,78.7,11.079000000000002,-2.88,82.2
2022-12-03 14:29:59.999999+00:00,4997,0.13,0.16,0.0,8626,11349,0.47000000000000003,641.0,-0.010907194,4550,36.30000000000001,0.53,8.219999999999999,0.003098831,9220.26,26.1,68.6,46.3,0.33099999999999996,0.034791725999999995,0.0,28.21,3.19,0.815,20.5,-20.9,66.3,78.7,11.03,-3.018,82.2
2022-12-03 14:30:59.999999+00:00,5001,0.08,0.13,0.0,8624,11347,0.53,640.7,-0.01072691,4555,36.30000000000001,0.59,8.55,0.0030476110000000004,9219.39,26.1,68.6,46.3,0.328,0.03421665599999999,0.0,28.22,3.17,0.816,20.6,-21.2,66.3,78.7,10.917,-3.206,82.2
2022-12-03 14:32:00+00:00,5000,0.11,0.25,0.0,8621,11343,0.54,640.3,-0.010549605999999998,4555,36.30000000000001,0.51,9.040000000000001,0.002997237,9219.82,26.1,68.6,46.3,0.33099999999999996,0.033651092,0.0,28.18,3.17,0.815,20.5,-21.2,66.3,78.8,10.672000000000002,-3.485,82.2
2022-12-03 14:33:00+00:00,5000,0.11,0.11,0.0,8619,11340,0.52,639.6,-0.010375231999999996,4551,36.30000000000001,0.53,9.16,-0.009345692000000001,9220.299999999997,26.1,68.6,46.3,0.327,0.033094875,0.0,28.22,3.18,0.81,20.5,-21.3,66.2,78.7,10.669,-3.597,82.2
2022-12-03 14:34:00+00:00,5007,0.12000000000000001,0.18,0.0,8619,11340,0.57,639.6,-0.022497129,4551,36.30000000000001,0.55,8.71,-0.009191218,9219.240000000002,26.1,68.6,46.3,0.32999999999999996,0.032547853,0.0,28.2,3.18,0.811,20.5,-21.3,66.2,78.7,11.051,-3.6319999999999997,82.2
2022-12-03 14:35:00+00:00,5001,0.12000000000000001,0.15000000000000002,0.0,8617,11341,0.49,639.9,-0.022125276,4555,36.30000000000001,0.45,9.620000000000001,-0.021332685999999997,9219.240000000002,26.1,68.6,46.3,0.33399999999999996,0.032009871,0.0,28.2,3.18,0.816,20.5,-21.3,66.1,78.7,11.051,-3.6319999999999997,82.2
2022-12-03 14:35:59.999999+00:00,5001,0.08,0.11,0.0,8617,11333,0.59,638.9,-0.021759568999999996,4537,36.30000000000001,0.52,9.030000000000001,-0.020980079,9219.82,26.1,68.59,46.3,0.324,0.031480783,0.0,28.21,3.17,0.8120000000000002,20.5,-21.4,66.1,78.7,10.817,-3.728,82.1
2022-12-03 14:37:00+00:00,5000,0.12000000000000001,0.14,0.0,8618,11332,0.52,638.8,-0.04598668300000001,4544,36.30000000000001,0.44,8.370000000000003,-0.020633301000000003,9219.219999999998,26.0,68.6,46.3,0.324,0.030960438999999992,0.0,28.21,3.18,0.811,20.5,-21.4,66.1,78.7,10.639999999999999,-3.738,82.1
2022-12-03 14:37:59.999999+00:00,4998,0.13,0.14,0.0,8618,11334,0.54,638.5,-0.032933185,4540,36.30000000000001,0.53,8.129999999999999,-0.020292254999999995,9218.52,26.0,68.6,46.3,0.327,0.030448695999999997,0.0,28.21,3.18,0.811,20.5,-21.4,66.1,78.6,10.361000000000002,-3.669,82.1
2022-12-03 14:39:00+00:00,4993,0.13,0.14,0.0,8618,11338,0.49,639.0,-0.032388834,4536,36.30000000000001,0.52,8.4,-0.019956845999999997,9218.52,26.0,68.6,46.3,0.326,0.029945412,0.0,28.21,3.17,0.814,20.5,-21.4,66.1,78.6,10.361000000000002,-3.669,82.1
2022-12-03 14:39:59.999999+00:00,4993,0.13,0.14,0.0,8618,11338,0.47000000000000003,639.6,-0.04414686999999999,4539,36.30000000000001,0.53,8.350000000000001,-0.01962698,9218.549999999997,26.1,68.6,46.3,0.329,0.029450447,0.0,28.21,3.17,0.815,20.6,-21.2,66.1,78.6,10.475000000000001,-3.61,82.1
2022-12-03 14:41:00+00:00,4993,0.13,0.11,0.0,8621,11340,0.49,639.7,-0.031123780999999996,4539,36.30000000000001,0.51,8.93,-0.019302568,9217.68,26.0,68.59,46.3,0.326,0.028963661999999998,0.0,28.21,3.17,0.8200000000000001,20.6,-21.0,66.1,78.6,10.353000000000002,-3.508,82.0
2022-12-03 14:42:00+00:00,4989,0.13,0.14,0.0,8622,11340,0.56,639.8,-0.030609339000000003,4543,36.30000000000001,0.53,8.239999999999998,-0.018983517,9218.54,26.1,68.59,46.3,0.33399999999999996,0.028484923999999995,0.0,28.21,3.18,0.815,20.5,-21.1,66.1,78.6,10.189,-3.4729999999999994,82.0
2022-12-03 14:42:59.999999+00:00,4999,0.09,0.12000000000000001,0.0,8622,11340,0.55,640.0,0.006776766000000001,4544,36.30000000000001,0.5,8.370000000000003,-0.01866974,9218.66,26.1,68.6,46.3,0.328,0.028014098999999994,0.0,28.2,3.18,0.811,20.5,-21.0,66.1,78.6,10.197000000000001,-3.589,82.0
2022-12-03 14:44:00+00:00,5004,0.11,0.13,0.0,8624,11348,0.53,640.7,-0.005628634999999998,4554,36.2,0.48000000000000004,8.67,-0.018361149,9218.25,26.0,68.59,46.3,0.33099999999999996,0.027551055999999997,0.0,28.21,3.17,0.815,20.5,-20.9,66.1,78.6,10.336,-3.4549999999999996,82.0
2022-12-03 14:45:00+00:00,5004,0.14,0.12000000000000001,0.0,8613,11335,0.5,639.4,-0.030122376999999995,4551,36.2,0.5,8.040000000000001,-0.018057659,9219.61,26.0,68.59,46.3,0.32999999999999996,0.027095667000000004,0.0,28.2,3.18,0.811,20.5,-21.4,66.1,78.6,10.792,-3.259,82.0
2022-12-03 14:46:00+00:00,5004,0.14,0.12000000000000001,0.0,8613,11335,0.5,639.4,-0.02962448599999999,4551,36.2,0.5,8.040000000000001,-0.017759185,9219.61,26.0,68.59,46.3,0.32999999999999996,0.026647804,0.0,28.2,3.18,0.811,20.5,-21.4,66.1,78.6,10.792,-3.259,82.0
2022-12-03 14:47:00+00:00,5000,0.13,0.11,0.0,8616,11337,0.53,639.0,-0.029134824999999996,4551,36.2,0.5,8.540000000000001,-0.017465644999999995,9219.57,26.0,68.59,46.3,0.328,0.026207345000000007,0.0,28.18,3.18,0.815,20.5,-21.5,66.1,78.5,10.988,-3.602,82.0
2022-12-03 14:47:59.999999+00:00,5000,0.13,0.11,0.0,8616,11337,0.53,639.0,-0.028653258,4551,36.2,0.5,8.540000000000001,-0.017176956999999996,9219.57,26.0,68.59,46.3,0.328,0.025774165999999998,0.0,28.18,3.18,0.815,20.5,-21.5,66.1,78.5,10.988,-3.602,82.0
2022-12-03 14:48:59.999999+00:00,5002,0.12000000000000001,0.13,0.0,8613,11337,0.56,639.7,-0.040473039,4547,36.2,0.52,7.79,-0.01689304,9218.84,26.0,68.59,46.3,0.33399999999999996,0.025348146,0.0,28.21,3.18,0.8120000000000002,20.6,-21.6,66.1,78.5,11.132,-3.583,82.0
2022-12-03 14:50:00+00:00,5005,0.1,0.12000000000000001,0.0,8614,11334,0.54,638.4,-0.039804063,4547,36.2,0.5800000000000001,8.09,-0.016613816,9220.57,26.0,68.59,46.3,0.33199999999999996,0.024929168999999994,0.0,28.2,3.18,0.815,20.5,-21.7,66.1,78.5,11.092000000000002,-3.649,82.0
2022-12-03 14:51:00+00:00,5005,0.1,0.12000000000000001,0.0,8614,11334,0.54,638.4,-0.039146143999999994,4547,36.2,0.5800000000000001,8.09,-0.016339207999999997,9220.57,26.0,68.59,46.3,0.33199999999999996,0.024517116,0.0,28.2,3.18,0.815,20.5,-21.7,66.1,78.5,11.092000000000002,-3.649,82.0
2022-12-03 14:51:59.999999+00:00,4999,0.09,0.1,0.0,8609,11334,0.53,638.1,-0.05079248900000002,4551,36.2,0.47000000000000003,8.280000000000001,-0.02836252599999999,9219.799999999997,26.0,68.59,46.3,0.327,0.024111875,0.0,28.2,3.18,0.811,20.5,-22.0,66.0,78.4,11.194,-3.765,81.9
2022-12-03 14:53:00+00:00,4999,0.09,0.1,0.0,8609,11334,0.53,638.1,-0.049952944,4551,36.2,0.47000000000000003,8.280000000000001,-0.027893723999999998,9219.799999999997,26.0,68.59,46.3,0.327,0.023713330999999997,0.0,28.2,3.18,0.811,20.5,-22.0,66.0,78.4,11.194,-3.765,81.9
2022-12-03 14:54:00+00:00,5002,0.07,0.19,0.0,8610,11332,0.47000000000000003,638.0,-0.073714052,4550,36.2,0.52,8.61,-0.027432671000000002,9219.77,26.0,68.57,46.3,0.33199999999999996,0.023321374999999995,0.0,28.21,3.17,0.8120000000000002,20.5,-21.9,66.0,78.3,11.268,-3.824,81.9
2022-12-03 14:54:59.999999+00:00,5002,0.07,0.19,0.0,8610,11332,0.47000000000000003,638.0,-0.072495638,4550,36.2,0.52,8.61,-0.026979239000000002,9219.77,26.0,68.57,46.3,0.33199999999999996,0.022935898000000003,0.0,28.21,3.17,0.8120000000000002,20.5,-21.9,66.0,78.3,11.268,-3.824,81.9
2022-12-03 14:55:59.999999+00:00,4999,0.13,0.17,0.0,8615,11332,0.45,638.5,-0.05900397500000001,4549,36.2,0.49,9.25,-0.026533301000000002,9219.6,26.0,68.59,46.3,0.327,0.022556791999999996,0.0,28.2,3.18,0.815,20.5,-21.8,66.0,78.3,11.236999999999998,-3.9559999999999995,81.9
2022-12-03 14:56:59.999999+00:00,5002,0.09,0.11,0.0,8611,11334,0.5,638.9,-0.04573531399999999,4554,36.2,0.49,8.120000000000001,-0.026094733999999998,9220.379999999996,26.0,68.59,46.3,0.329,0.022183953,0.0,28.22,3.19,0.8120000000000002,20.5,-21.6,66.0,78.4,11.178,-3.8349999999999995,81.9
2022-12-03 14:57:59.999999+00:00,5002,0.09,0.11,0.0,8611,11334,0.5,638.9,-0.04497935799999999,4554,36.2,0.49,8.120000000000001,-0.025663415999999998,9220.379999999996,26.0,68.59,46.3,0.329,0.021817276000000003,0.0,28.22,3.19,0.8120000000000002,20.5,-21.6,66.0,78.4,11.178,-3.8349999999999995,81.9
2022-12-03 14:58:59.999999+00:00,5009,0.14,0.1,0.0,8614,11335,0.54,638.5,-0.056529285999999984,4552,36.2,0.43000000000000005,8.06,-0.037532616,9219.49,26.0,68.59,46.3,0.33499999999999996,0.021456659999999995,0.0,28.21,3.19,0.811,20.5,-21.7,65.9,78.4,11.239999999999998,-3.667,81.9
2022-12-03 14:59:59.999999+00:00,5001,0.11,0.17,0.0,8616,11333,0.54,638.5,-0.031008141,4545,36.2,0.46,8.71,-0.024618852999999996,9219.77,26.0,68.58,46.3,0.326,0.021102003999999997,0.0,28.22,3.17,0.811,20.5,-21.7,66.0,78.4,11.111,-3.738,81.9
2022-12-03 15:01:00+00:00,4996,0.07,0.13,0.0,8615,11334,0.49,638.6,-0.042788998,4546,36.2,0.49,8.65,-0.024211930000000003,9219.15,26.0,68.59,46.3,0.329,0.020753211,0.0,28.21,3.18,0.811,20.6,-21.5,66.0,78.4,11.063000000000002,-3.769,81.9
2022-12-03 15:01:59.999999+00:00,4996,0.07,0.13,0.0,8615,11334,0.49,638.6,-0.04208174199999999,4546,36.2,0.49,8.65,-0.023811732999999998,9219.15,26.0,68.59,46.3,0.329,0.020410183,0.0,28.21,3.18,0.811,20.6,-21.5,66.0,78.4,11.063000000000002,-3.769,81.9
2022-12-03 15:02:59.999998+00:00,5005,0.13,0.17,0.0,8617,11330,0.52,637.7,-0.053679564999999985,4539,36.2,0.53,8.98,-0.023418150999999995,9219.959999999995,26.0,68.57,46.3,0.328,0.020072824,0.0,28.22,3.18,0.8120000000000002,20.5,-21.7,66.0,78.4,10.952000000000002,-3.525,81.9
2022-12-03 15:03:59.999999+00:00,4997,0.07,0.11,0.0,8608,11326,0.46,637.4,-0.065085687,4539,36.2,0.49,8.16,-0.035324461999999994,9220.15,26.0,68.57,46.3,0.33299999999999996,-0.07860606499999999,0.0,28.21,3.17,0.811,20.5,-21.9,65.9,78.4,10.484,-3.8619999999999997,81.8
2022-12-03 15:04:59.999999+00:00,4997,0.07,0.11,0.0,8608,11326,0.46,637.4,-0.064009891,4539,36.2,0.49,8.16,-0.034740587,9220.15,26.0,68.57,46.3,0.33299999999999996,-0.07730679200000001,0.0,28.21,3.17,0.811,20.5,-21.9,65.9,78.4,10.484,-3.8619999999999997,81.8
2022-12-03 15:05:59.999998+00:00,4998,0.1,0.16,0.0,8606,11323,0.45,637.2,-0.07524526499999999,4540,36.2,0.53,8.280000000000001,-0.03416636199999999,9219.93,26.0,68.56,46.3,0.33299999999999996,0.022318113999999997,0.0,28.2,3.18,0.81,20.6,-22.0,65.9,78.3,10.459000000000001,-3.9769999999999994,81.8
2022-12-03 15:06:59.999998+00:00,4998,0.1,0.16,0.0,8606,11323,0.45,637.2,-0.074001541,4540,36.2,0.53,8.280000000000001,-0.033601628999999994,9219.93,26.0,68.56,46.3,0.32999999999999996,0.021949220000000002,0.0,28.2,3.18,0.81,20.6,-22.0,65.9,78.3,10.459000000000001,-3.9769999999999994,81.8
2022-12-03 15:08:00+00:00,5002,0.09,0.12000000000000001,0.0,8613,11328,0.52,637.8,-0.072778375,4542,36.2,0.53,8.350000000000001,-0.020752842,9219.240000000002,26.0,68.56,46.3,0.324,0.021586422999999993,0.0,28.2,3.17,0.8120000000000002,20.5,-21.7,66.0,78.3,10.625,-3.881,81.8
2022-12-03 15:08:59.999999+00:00,5002,0.09,0.12000000000000001,0.0,8613,11328,0.52,637.8,-0.07157542699999998,4542,36.2,0.53,8.350000000000001,-0.020409819000000003,9219.240000000002,26.0,68.56,46.3,0.324,0.021229622,0.0,28.2,3.17,0.8120000000000002,20.5,-21.7,66.0,78.3,10.625,-3.881,81.8
2022-12-03 15:10:00+00:00,5001,0.15000000000000002,0.14,0.0,8616,11329,0.53,638.1,-0.070392362,4539,36.2,0.52,8.58,-0.032365856,9219.15,26.0,68.56,46.3,0.329,0.020878719,0.0,28.2,3.18,0.811,20.5,-21.5,65.9,78.3,10.333,-3.86,81.8
2022-12-03 15:11:00+00:00,5001,0.15000000000000002,0.14,0.0,8616,11329,0.53,638.1,-0.06922885199999998,4539,36.2,0.52,8.58,-0.031830883000000004,9219.15,26.0,68.56,46.3,0.329,0.020533617000000004,0.0,28.2,3.18,0.811,20.5,-21.5,65.9,78.3,10.333,-3.86,81.8
2022-12-03 15:11:59.999999+00:00,4994,0.11,0.09,0.0,8613,11325,0.52,637.8,-0.031204408,4537,36.2,0.49,8.34,-0.019011363999999996,9218.58,26.0,68.54,46.3,0.327,0.020194218,0.0,28.18,3.18,0.81,20.5,-21.8,66.0,78.4,10.354000000000003,-3.526,81.8
2022-12-03 15:13:00+00:00,4994,0.11,0.09,0.0,8613,11325,0.52,637.8,-0.030688633,4537,36.2,0.49,8.34,-0.018697127,9218.58,26.0,68.54,46.3,0.327,0.019860429,0.0,28.18,3.18,0.81,20.5,-21.8,66.0,78.4,10.354000000000003,-3.526,81.8
2022-12-03 15:14:00+00:00,4998,0.08,0.1,0.0,8607,11324,0.49,637.4,-0.042474771,4533,36.2,0.49,8.94,-0.018388083,9219.91,26.0,68.55,46.3,0.32,0.019532158,0.0,28.2,3.18,0.81,20.5,-21.9,66.0,78.3,10.191,-3.737,81.8
2022-12-03 15:14:59.999999+00:00,4997,0.1,0.18,0.0,8609,11326,0.52,638.3,-0.04177270899999999,4541,36.2,0.48000000000000004,8.11,-0.018084148,9218.869999999999,26.0,68.55,46.3,0.32999999999999996,0.019209311999999996,0.0,28.2,3.17,0.811,20.5,-21.7,66.0,78.4,10.607000000000001,-3.655,81.8
2022-12-03 15:15:59.999999+00:00,4997,0.1,0.18,0.0,8609,11326,0.52,638.3,-0.041082251,4541,36.2,0.48000000000000004,8.11,-0.017785235999999996,9218.869999999999,26.0,68.55,46.3,0.32999999999999996,0.018891803,0.0,28.2,3.17,0.811,20.5,-21.7,66.0,78.4,10.607000000000001,-3.655,81.8
2022-12-03 15:17:00+00:00,4998,0.12000000000000001,0.16,0.0,8609,11330,0.51,638.1,-0.015816428,4542,36.2,0.51,8.790000000000001,-0.017491264999999995,9218.65,26.0,68.54,46.3,0.327,0.018579541999999998,0.0,28.18,3.17,0.811,20.6,-21.6,66.0,78.4,10.701,-3.5389999999999997,81.8
2022-12-03 15:17:59.999999+00:00,4996,0.11,0.17,0.0,8612,11328,0.49,637.8,-0.05243516499999999,4542,36.2,0.47000000000000003,8.56,-0.017202154,9219.06,26.0,68.55,46.3,0.325,0.018272441999999996,0.0,28.2,3.18,0.811,20.6,-21.8,66.0,78.4,10.577,-3.661,81.8
2022-12-03 15:19:00+00:00,5002,0.12000000000000001,0.13,0.0,8610,11328,0.52,638.4,-0.03927508,4546,36.2,0.46,8.8,-0.029211209000000002,9219.33,26.0,68.54,46.3,0.33199999999999996,0.017970418,0.0,28.18,3.17,0.814,20.5,-21.7,65.9,78.4,10.587,-3.685,81.8
2022-12-03 15:20:00+00:00,4997,0.11,0.16,0.0,8610,11328,0.5,638.4,-0.026332516,4537,36.2,0.47000000000000003,8.120000000000001,-0.016434990999999996,9218.81,26.1,68.55,46.3,0.328,0.017673386,0.0,28.2,3.18,0.81,20.5,-21.6,66.0,78.3,10.652000000000001,-3.679,81.8
2022-12-03 15:20:59.999999+00:00,4992,0.09,0.1,0.0,8611,11330,0.56,638.7,-0.013603880000000002,4545,36.2,0.49,8.01,-0.016163338,9219.42,26.1,68.54,46.2,0.33099999999999996,0.11572837100000001,0.0,28.18,3.17,0.814,20.5,-21.8,66.0,78.3,10.682,-3.61,81.8
2022-12-03 15:22:00+00:00,4996,0.08,0.14,0.0,8612,11332,0.52,639.0,-0.013379021999999997,4552,36.30000000000001,0.47000000000000003,8.52,-0.015896175,9219.849999999999,26.0,68.55,46.3,0.326,0.015468398,0.0,28.18,3.19,0.81,20.5,-21.6,66.0,78.4,11.102,-3.538,81.8
2022-12-03 15:23:00+00:00,4994,0.11,0.15000000000000002,0.0,8613,11333,0.53,639.0,-0.025451270000000005,4550,36.2,0.5,8.39,-0.015633429,9219.09,26.1,68.55,46.3,0.327,0.015212721999999998,0.0,28.18,3.18,0.811,20.5,-21.6,66.0,78.4,11.212,-3.4989999999999997,81.8
2022-12-03 15:23:59.999999+00:00,4997,0.12000000000000001,0.17,0.0,8613,11336,0.52,639.1,-0.025030588,4549,36.2,0.54,8.6,-0.015375025,9219.629999999997,26.1,68.54,46.3,0.32999999999999996,0.014961272,0.0,28.2,3.18,0.815,20.5,-21.6,66.0,78.4,11.172000000000002,-3.3789999999999996,81.8
